name,element,position,team_name,opponent_name,GW,season,total_points_last3,total_points_last5,minutes_last3,minutes_last5,goals_scored_last3,assists_last3,ict_index_last3,team_goals_last3,team_points_last3,opp_goals_last3,opp_points_last3,opp_conceded_last3_true,fixture_1_5_fdr
Aaron Hickey,116,DEF,Brentford,Leeds,31,2025-26,0.0,0.4,0.0,9.0,0.0,0.0,0.0,0.6666666666666666,29.666666666666668,0.0,25.333333333333332,0.5,3.0
Aaron Ramsdale,674,GK,Newcastle,Sunderland,31,2025-26,3.3333333333333335,2.0,60.0,36.0,0.0,0.0,1.5,1.0,35.333333333333336,0.3333333333333333,31.0,0.5,2.0
Aaron Ramsey,211,MID,Burnley,Fulham,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.666666666666668,0.0,28.0,0.5,3.0
Aaron Wan-Bissaka,610,DEF,West Ham,Aston Villa,31,2025-26,3.0,3.4,90.0,90.0,0.0,0.0,2.033333333333333,0.6666666666666666,35.0,0.6666666666666666,19.666666666666668,3.5,3.0
Aarón Anselmino,234,DEF,Chelsea,Everton,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,28.666666666666668,0.6666666666666666,37.333333333333336,1.0,3.0
Abdallah Sima,165,MID,Brighton,Liverpool,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,33.0,0.6666666666666666,30.666666666666668,1.5,4.0
Abdoullah Ba,554,MID,Sunderland,Newcastle,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,31.0,1.0,35.333333333333336,0.5,4.0
Adam Aznou,667,DEF,Everton,Chelsea,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,37.333333333333336,1.3333333333333333,28.666666666666668,1.0,3.0
Adam Smith,73,DEF,Bournemouth,Man Utd,31,2025-26,2.6666666666666665,2.0,20.0,12.4,0.0,0.0,1.9333333333333333,0.0,42.666666666666664,1.3333333333333333,28.0,1.5,3.0
Adam Webster,153,DEF,Brighton,Liverpool,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,33.0,0.6666666666666666,30.666666666666668,1.5,4.0
Adama Traoré Diarra,326,MID,West Ham,Aston Villa,31,2025-26,1.0,0.8,10.333333333333334,6.4,0.0,0.0,0.06666666666666667,0.6666666666666666,35.0,0.6666666666666666,19.666666666666668,3.5,3.0
Adrian Mazilu,176,MID,Brighton,Liverpool,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,33.0,0.6666666666666666,30.666666666666668,1.5,4.0
Adrien Truffert,74,DEF,Bournemouth,Man Utd,31,2025-26,7.666666666666667,7.2,90.0,90.0,0.0,0.0,4.300000000000001,0.0,42.666666666666664,1.3333333333333333,28.0,1.5,3.0
Ahmed Abdullahi,562,FWD,Sunderland,Newcastle,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,31.0,1.0,35.333333333333336,0.5,4.0
Airidas Golambeckis,752,DEF,West Ham,Aston Villa,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,35.0,0.6666666666666666,19.666666666666668,3.5,3.0
Aji Alese,533,DEF,Sunderland,Newcastle,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,31.0,1.0,35.333333333333336,0.5,4.0
Alan Browne,555,MID,Sunderland,Newcastle,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,31.0,1.0,35.333333333333336,0.5,4.0
Alejandro Garnacho Ferreyra,453,MID,Chelsea,Everton,31,2025-26,3.0,1.8,61.333333333333336,36.8,0.0,0.3333333333333333,7.8999999999999995,1.3333333333333333,28.666666666666668,0.6666666666666666,37.333333333333336,1.0,3.0
Alex Cairns,340,GK,Leeds,Brentford,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.333333333333332,0.6666666666666666,29.666666666666668,1.0,3.0
Alex Iwobi,324,MID,Fulham,Burnley,31,2025-26,5.0,6.0,89.66666666666667,89.2,0.3333333333333333,0.0,7.400000000000001,0.0,28.0,0.0,25.666666666666668,1.0,2.0
Alex Murphy,481,DEF,Newcastle,Sunderland,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.333333333333336,0.3333333333333333,31.0,0.5,2.0
Alex Paulsen,70,GK,Bournemouth,Man Utd,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.666666666666664,1.3333333333333333,28.0,1.5,3.0
Alex Scott,90,MID,Bournemouth,Man Utd,31,2025-26,3.6666666666666665,4.0,90.0,90.0,0.0,0.0,5.0,0.0,42.666666666666664,1.3333333333333333,28.0,1.5,3.0
Alex Tóth,801,MID,Bournemouth,Man Utd,31,2025-26,0.0,0.2,1.6666666666666667,12.4,0.0,0.0,0.5333333333333333,0.0,42.666666666666664,1.3333333333333333,28.0,1.5,3.0
Alexander Isak,499,FWD,Liverpool,Brighton,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,30.666666666666668,0.3333333333333333,33.0,0.5,3.0
Alexis Mac Allister,386,MID,Liverpool,Brighton,31,2025-26,6.333333333333333,7.0,90.0,90.0,0.3333333333333333,0.3333333333333333,5.833333333333333,0.6666666666666666,30.666666666666668,0.3333333333333333,33.0,0.5,3.0
Alfie McNally,786,GK,Fulham,Burnley,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,25.666666666666668,1.0,2.0
Alisson Becker,366,GK,Liverpool,Brighton,31,2025-26,2.3333333333333335,4.2,90.0,90.0,0.0,0.0,2.5,0.6666666666666666,30.666666666666668,0.3333333333333333,33.0,0.5,3.0
Alphonse Areola,600,GK,West Ham,Aston Villa,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,35.0,0.6666666666666666,19.666666666666668,3.5,3.0
Altay Bayındır,431,GK,Man Utd,Bournemouth,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,28.0,0.0,42.666666666666664,0.0,4.0
Alysson Edward Franco da Rocha dos Santos,792,MID,Aston Villa,West Ham,31,2025-26,0.6666666666666666,0.6,10.333333333333334,9.4,0.0,0.0,0.3333333333333333,0.6666666666666666,19.666666666666668,0.6666666666666666,35.0,0.5,2.0
Amad Diallo,452,MID,Man Utd,Bournemouth,31,2025-26,1.3333333333333333,1.4,39.666666666666664,53.2,0.0,0.0,4.133333333333333,1.3333333333333333,28.0,0.0,42.666666666666664,0.0,4.0
Amadou Onana,59,MID,Aston Villa,West Ham,31,2025-26,2.0,2.2,90.0,80.8,0.0,0.0,3.4333333333333336,0.6666666666666666,19.666666666666668,0.6666666666666666,35.0,0.5,2.0
Amara Nallo,378,DEF,Liverpool,Brighton,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,30.666666666666668,0.3333333333333333,33.0,0.5,3.0
Amine Adli,697,MID,Bournemouth,Man Utd,31,2025-26,1.0,3.2,18.0,39.6,0.0,0.0,1.3333333333333333,0.0,42.666666666666664,1.3333333333333333,28.0,1.5,3.0
Andreas Hoelgebaum Pereira,327,MID,Fulham,Burnley,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,25.666666666666668,1.0,2.0
Andrew Moran,177,MID,Brighton,Liverpool,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,33.0,0.6666666666666666,30.666666666666668,1.5,4.0
Andrew Robertson,372,DEF,Liverpool,Brighton,31,2025-26,0.6666666666666666,2.2,38.333333333333336,42.4,0.0,0.0,1.5,0.6666666666666666,30.666666666666668,0.3333333333333333,33.0,0.5,3.0
Andrey Nascimento dos Santos,246,MID,Chelsea,Everton,31,2025-26,1.0,1.4,26.333333333333332,49.4,0.0,0.0,0.16666666666666666,1.3333333333333333,28.666666666666668,0.6666666666666666,37.333333333333336,1.0,3.0
André Onana,432,GK,Man Utd,Bournemouth,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,28.0,0.0,42.666666666666664,0.0,4.0
Andrés García,42,DEF,Aston Villa,West Ham,31,2025-26,0.3333333333333333,0.4,1.3333333333333333,1.4,0.0,0.0,0.09999999999999999,0.6666666666666666,19.666666666666668,0.6666666666666666,35.0,0.5,2.0
Andy Irving,621,MID,West Ham,Aston Villa,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,35.0,0.6666666666666666,19.666666666666668,3.5,3.0
Angus Gunn,675,GK,Nott'm Forest,Spurs,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,30.333333333333332,0.6666666666666666,23.0,2.0,3.0
Anthony Elanga,486,MID,Newcastle,Sunderland,31,2025-26,1.3333333333333333,1.6,50.0,60.2,0.0,0.0,2.1333333333333333,1.0,35.333333333333336,0.3333333333333333,31.0,0.5,2.0
Anthony Gordon,485,MID,Newcastle,Sunderland,31,2025-26,6.666666666666667,5.4,86.33333333333333,84.6,0.6666666666666666,0.0,7.566666666666667,1.0,35.333333333333336,0.3333333333333333,31.0,0.5,2.0
Anthony Patterson,528,GK,Sunderland,Newcastle,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,31.0,1.0,35.333333333333336,0.5,4.0
Anton Stach,660,MID,Leeds,Brentford,31,2025-26,3.6666666666666665,4.4,90.0,70.4,0.0,0.0,7.366666666666667,0.0,25.333333333333332,0.6666666666666666,29.666666666666668,1.0,3.0
Antonee Robinson,316,DEF,Fulham,Burnley,31,2025-26,2.0,1.2,60.0,36.0,0.0,0.0,3.1999999999999997,0.0,28.0,0.0,25.666666666666668,1.0,2.0
Antoni Milambo,122,MID,Brentford,Leeds,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,29.666666666666668,0.0,25.333333333333332,0.5,3.0
Antony dos Santos,454,MID,Man Utd,Bournemouth,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,28.0,0.0,42.666666666666664,0.0,4.0
Antonín Kinský,567,GK,Spurs,Nott'm Forest,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,23.0,0.6666666666666666,30.333333333333332,1.0,2.0
Antoñito Cordero Campillo,492,MID,Newcastle,Sunderland,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.333333333333336,0.3333333333333333,31.0,0.5,2.0
Archie Gray,591,MID,Spurs,Nott'm Forest,31,2025-26,4.0,4.6,90.0,90.0,0.0,0.6666666666666666,4.033333333333334,0.6666666666666666,23.0,0.6666666666666666,30.333333333333332,1.0,2.0
Armando Broja,680,FWD,Burnley,Fulham,31,2025-26,0.3333333333333333,0.2,0.6666666666666666,0.4,0.0,0.0,0.06666666666666667,0.0,25.666666666666668,0.0,28.0,0.5,3.0
Arnaud Kalimuendo,696,FWD,Nott'm Forest,Spurs,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,30.333333333333332,0.6666666666666666,23.0,2.0,3.0
Arthur Masuaku,678,DEF,Sunderland,Newcastle,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,31.0,1.0,35.333333333333336,0.5,4.0
Ashley Barnes,218,FWD,Burnley,Fulham,31,2025-26,0.6666666666666666,0.6,2.6666666666666665,2.8,0.0,0.0,0.06666666666666667,0.0,25.666666666666668,0.0,28.0,0.5,3.0
Ashley Phillips,576,DEF,Spurs,Nott'm Forest,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,23.0,0.6666666666666666,30.333333333333332,1.0,2.0
Axel Disasi,815,DEF,West Ham,Aston Villa,31,2025-26,2.0,2.8,90.0,90.0,0.0,0.0,1.5333333333333332,0.6666666666666666,35.0,0.6666666666666666,19.666666666666668,3.5,3.0
Axel Tuanzebe,198,DEF,Burnley,Fulham,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.666666666666668,0.0,28.0,0.5,3.0
Ayden Heaven,447,DEF,Man Utd,Bournemouth,31,2025-26,0.0,0.2,1.6666666666666667,1.2,0.0,0.0,0.0,1.3333333333333333,28.0,0.0,42.666666666666664,0.0,4.0
Bafodé Diakité,685,DEF,Bournemouth,Man Utd,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.666666666666664,1.3333333333333333,28.0,1.5,3.0
Bart Verbruggen,139,GK,Brighton,Liverpool,31,2025-26,4.0,4.2,90.0,90.0,0.0,0.0,1.9666666666666661,0.3333333333333333,33.0,0.6666666666666666,30.666666666666668,1.5,4.0
Bashir Humphreys,193,DEF,Burnley,Fulham,31,2025-26,2.3333333333333335,2.6,90.0,88.4,0.0,0.0,3.6666666666666665,0.0,25.666666666666668,0.0,28.0,0.5,3.0
Ben Broggio,60,MID,Aston Villa,West Ham,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,19.666666666666668,0.6666666666666666,35.0,0.5,2.0
Ben Davies,571,DEF,Spurs,Nott'm Forest,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,23.0,0.6666666666666666,30.333333333333332,1.0,2.0
Ben Gannon-Doak,391,MID,Bournemouth,Man Utd,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.666666666666664,1.3333333333333333,28.0,1.5,3.0
Ben Winterburn,96,MID,Bournemouth,Man Utd,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.666666666666664,1.3333333333333333,28.0,1.5,3.0
Bendito Mantato,769,MID,Man Utd,Bournemouth,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,28.0,0.0,42.666666666666664,0.0,4.0
Benjamin Arthur,114,DEF,Brentford,Leeds,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,29.666666666666668,0.0,25.333333333333332,0.5,3.0
Benjamin Fredrick,115,DEF,Brentford,Leeds,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,29.666666666666668,0.0,25.333333333333332,0.5,3.0
Benjamin Lecomte,664,GK,Fulham,Burnley,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,25.666666666666668,1.0,2.0
Benjamin Sesko,681,FWD,Man Utd,Bournemouth,31,2025-26,5.0,6.2,59.666666666666664,46.4,0.6666666666666666,0.0,5.633333333333333,1.3333333333333333,28.0,0.0,42.666666666666664,0.0,4.0
Benoît Badiashile Mukinayi,229,DEF,Chelsea,Everton,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,28.666666666666668,0.6666666666666666,37.333333333333336,1.0,3.0
Bernd Leno,314,GK,Fulham,Burnley,31,2025-26,4.0,3.0,90.0,90.0,0.0,0.0,1.3666666666666665,0.0,28.0,0.0,25.666666666666668,1.0,2.0
Bertrand Traoré,735,MID,Sunderland,Newcastle,31,2025-26,0.6666666666666666,0.4,9.0,5.4,0.0,0.0,0.0,0.3333333333333333,31.0,1.0,35.333333333333336,0.5,4.0
Blondy Nna Noukeu,530,GK,Sunderland,Newcastle,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,31.0,1.0,35.333333333333336,0.5,4.0
Boubacar Kamara,58,MID,Aston Villa,West Ham,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,19.666666666666668,0.6666666666666666,35.0,0.5,2.0
Bradley Burrowes,702,MID,Aston Villa,West Ham,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,19.666666666666668,0.6666666666666666,35.0,0.5,2.0
Braiden Graham,779,FWD,Everton,Chelsea,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,37.333333333333336,1.3333333333333333,28.666666666666668,1.0,3.0
Brajan Gruda,162,MID,Brighton,Liverpool,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,33.0,0.6666666666666666,30.666666666666668,1.5,4.0
Brandon Austin,566,GK,Spurs,Nott'm Forest,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,23.0,0.6666666666666666,30.333333333333332,1.0,2.0
Brenden Aaronson,350,MID,Leeds,Brentford,31,2025-26,1.6666666666666667,2.0,60.666666666666664,68.8,0.0,0.0,3.5,0.0,25.333333333333332,0.6666666666666666,29.666666666666668,1.0,3.0
Brian Brobbey,730,FWD,Sunderland,Newcastle,31,2025-26,0.6666666666666666,1.0,25.666666666666668,47.2,0.0,0.0,0.9666666666666667,0.3333333333333333,31.0,1.0,35.333333333333336,0.5,4.0
Bruno Borges Fernandes,449,MID,Man Utd,Bournemouth,31,2025-26,10.333333333333334,7.0,90.0,90.0,0.3333333333333333,1.3333333333333333,16.36666666666667,1.3333333333333333,28.0,0.0,42.666666666666664,0.0,4.0
Bruno Guimarães Rodriguez Moura,488,MID,Newcastle,Sunderland,31,2025-26,0.0,0.6,0.0,18.0,0.0,0.0,0.0,1.0,35.333333333333336,0.3333333333333333,31.0,0.5,2.0
Bryan Gil Salvatierra,590,MID,Spurs,Nott'm Forest,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,23.0,0.6666666666666666,30.333333333333332,1.0,2.0
Bryan Mbeumo,119,MID,Man Utd,Bournemouth,31,2025-26,1.6666666666666667,3.4,78.33333333333333,80.4,0.0,0.0,4.6000000000000005,1.3333333333333333,28.0,0.0,42.666666666666664,0.0,4.0
Callan McKenna,69,GK,Bournemouth,Man Utd,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.666666666666664,1.3333333333333333,28.0,1.5,3.0
Callum Bates,306,MID,Everton,Chelsea,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,37.333333333333336,1.3333333333333333,28.666666666666668,1.0,3.0
Callum Hudson-Odoi,516,MID,Nott'm Forest,Spurs,31,2025-26,2.3333333333333335,2.6,48.333333333333336,54.8,0.0,0.3333333333333333,2.6666666666666665,0.6666666666666666,30.333333333333332,0.6666666666666666,23.0,2.0,3.0
Callum Marshall,626,FWD,West Ham,Aston Villa,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,35.0,0.6666666666666666,19.666666666666668,3.5,3.0
Callum Olusesi,595,MID,Spurs,Nott'm Forest,31,2025-26,0.3333333333333333,0.2,4.666666666666667,2.8,0.0,0.0,0.06666666666666667,0.6666666666666666,23.0,0.6666666666666666,30.333333333333332,1.0,2.0
Callum Wilson,671,FWD,West Ham,Aston Villa,31,2025-26,0.3333333333333333,0.6,19.666666666666668,19.6,0.0,0.0,0.26666666666666666,0.6666666666666666,35.0,0.6666666666666666,19.666666666666668,3.5,3.0
Calvin Bassey,318,DEF,Fulham,Burnley,31,2025-26,3.6666666666666665,3.8,90.0,90.0,0.0,0.0,2.8666666666666667,0.0,28.0,0.0,25.666666666666668,1.0,2.0
Calvin Ramsay,380,DEF,Liverpool,Brighton,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,30.666666666666668,0.3333333333333333,33.0,0.5,3.0
Caoimhín Kelleher,101,GK,Brentford,Leeds,31,2025-26,2.3333333333333335,2.2,60.0,72.0,0.0,0.0,1.366666666666667,0.6666666666666666,29.666666666666668,0.0,25.333333333333332,0.5,3.0
Carl Rushworth,141,GK,Brighton,Liverpool,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,33.0,0.6666666666666666,30.666666666666668,1.5,4.0
Carlos Alcaraz Durán,301,MID,Everton,Chelsea,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,37.333333333333336,1.3333333333333333,28.666666666666668,1.0,3.0
Carlos Baleba,167,MID,Brighton,Liverpool,31,2025-26,1.0,0.8,27.0,20.6,0.0,0.0,0.5000000000000001,0.3333333333333333,33.0,0.6666666666666666,30.666666666666668,1.5,4.0
Carlos Henrique Casimiro,457,MID,Man Utd,Bournemouth,31,2025-26,6.0,5.0,80.0,84.0,0.6666666666666666,0.0,8.0,1.3333333333333333,28.0,0.0,42.666666666666664,0.0,4.0
Carlos Miguel dos Santos Pereira,503,GK,Nott'm Forest,Spurs,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,30.333333333333332,0.6666666666666666,23.0,2.0,3.0
Charalampos Kostoulas,181,FWD,Brighton,Liverpool,31,2025-26,0.0,0.2,0.0,1.8,0.0,0.0,0.0,0.3333333333333333,33.0,0.6666666666666666,30.666666666666668,1.5,4.0
Charlie Crew,359,MID,Leeds,Brentford,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.333333333333332,0.6666666666666666,29.666666666666668,1.0,3.0
Charlie Stevens,799,MID,Bournemouth,Man Utd,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.666666666666664,1.3333333333333333,28.0,1.5,3.0
Charlie Tasker,156,DEF,Brighton,Liverpool,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,33.0,0.6666666666666666,30.666666666666668,1.5,4.0
Chemsdine Talbi,553,MID,Sunderland,Newcastle,31,2025-26,1.3333333333333333,1.0,50.666666666666664,32.4,0.0,0.0,1.3,0.3333333333333333,31.0,1.0,35.333333333333336,0.5,4.0
Chido Obi,467,FWD,Man Utd,Bournemouth,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,28.0,0.0,42.666666666666664,0.0,4.0
Chris Mepham,79,DEF,Bournemouth,Man Utd,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.666666666666664,1.3333333333333333,28.0,1.5,3.0
Chris Rigg,551,MID,Sunderland,Newcastle,31,2025-26,1.0,0.6,30.333333333333332,18.2,0.0,0.0,0.9333333333333332,0.3333333333333333,31.0,1.0,35.333333333333336,0.5,4.0
Chris Wood,525,FWD,Nott'm Forest,Spurs,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,30.333333333333332,0.6666666666666666,23.0,2.0,3.0
Christopher Nkunku,240,MID,Chelsea,Everton,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,28.666666666666668,0.6666666666666666,37.333333333333336,1.0,3.0
Christos Mandas,806,GK,Bournemouth,Man Utd,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.666666666666664,1.3333333333333333,28.0,1.5,3.0
Coby Ebere,307,MID,Everton,Chelsea,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,37.333333333333336,1.3333333333333333,28.666666666666668,1.0,3.0
Cody Gakpo,384,MID,Liverpool,Brighton,31,2025-26,4.0,3.6,78.66666666666667,77.2,0.3333333333333333,0.0,6.566666666666666,0.6666666666666666,30.666666666666668,0.3333333333333333,33.0,0.5,3.0
Cole Palmer,235,MID,Chelsea,Everton,31,2025-26,4.0,5.4,86.33333333333333,84.6,0.3333333333333333,0.0,6.6000000000000005,1.3333333333333333,28.666666666666668,0.6666666666666666,37.333333333333336,1.0,3.0
Connor Roberts,186,DEF,Burnley,Fulham,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.666666666666668,0.0,28.0,0.5,3.0
Conor Bradley,375,DEF,Liverpool,Brighton,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,30.666666666666668,0.3333333333333333,33.0,0.5,3.0
Conor Gallagher,796,MID,Spurs,Nott'm Forest,31,2025-26,0.6666666666666666,1.2,34.666666666666664,46.8,0.0,0.0,0.4000000000000001,0.6666666666666666,23.0,0.6666666666666666,30.333333333333332,1.0,2.0
Cristian Romero,569,DEF,Spurs,Nott'm Forest,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,23.0,0.6666666666666666,30.333333333333332,1.0,2.0
Crysencio Summerville,615,MID,West Ham,Aston Villa,31,2025-26,4.0,3.6,60.0,71.8,0.3333333333333333,0.0,4.8,0.6666666666666666,35.0,0.6666666666666666,19.666666666666668,3.5,3.0
Curtis Jones,388,MID,Liverpool,Brighton,31,2025-26,0.6666666666666666,1.2,23.666666666666668,33.6,0.0,0.0,1.2,0.6666666666666666,30.666666666666668,0.3333333333333333,33.0,0.5,3.0
Dan Burn,476,DEF,Newcastle,Sunderland,31,2025-26,1.0,1.2,64.33333333333333,74.6,0.0,0.0,1.6666666666666667,1.0,35.333333333333336,0.3333333333333333,31.0,0.5,2.0
Dan Ndoye,669,MID,Nott'm Forest,Spurs,31,2025-26,0.6666666666666666,0.8,17.666666666666668,20.4,0.0,0.0,0.5333333333333333,0.6666666666666666,30.333333333333332,0.6666666666666666,23.0,2.0,3.0
Dan Neil,549,MID,Sunderland,Newcastle,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,31.0,1.0,35.333333333333336,0.5,4.0
Dane Scarlett,599,FWD,Spurs,Nott'm Forest,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,23.0,0.6666666666666666,30.333333333333332,1.0,2.0
Dango Ouattara,83,MID,Brentford,Leeds,31,2025-26,5.333333333333333,3.8,80.33333333333333,84.2,0.0,0.6666666666666666,6.300000000000001,0.6666666666666666,29.666666666666668,0.0,25.333333333333332,0.5,3.0
Daniel Adu-Adjei,99,FWD,Bournemouth,Man Utd,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.666666666666664,1.3333333333333333,28.0,1.5,3.0
Daniel Ballard,531,DEF,Sunderland,Newcastle,31,2025-26,5.666666666666667,5.0,81.0,84.6,0.0,0.0,4.833333333333333,0.3333333333333333,31.0,1.0,35.333333333333336,0.5,4.0
Daniel James,353,MID,Leeds,Brentford,31,2025-26,0.6666666666666666,0.6,10.0,7.6,0.0,0.0,0.9,0.0,25.333333333333332,0.6666666666666666,29.666666666666668,1.0,3.0
Danny Welbeck,178,FWD,Brighton,Liverpool,31,2025-26,4.0,4.6,67.0,74.2,0.3333333333333333,0.0,4.533333333333332,0.3333333333333333,33.0,0.6666666666666666,30.666666666666668,1.5,4.0
Darko Churlinov,204,MID,Burnley,Fulham,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.666666666666668,0.0,28.0,0.5,3.0
Darko Gyabi,361,MID,Leeds,Brentford,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.333333333333332,0.6666666666666666,29.666666666666668,1.0,3.0
Darwin Núñez Ribeiro,397,FWD,Liverpool,Brighton,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,30.666666666666668,0.3333333333333333,33.0,0.5,3.0
David Brooks,86,MID,Bournemouth,Man Utd,31,2025-26,0.6666666666666666,0.6,18.333333333333332,17.8,0.0,0.0,1.3333333333333346,0.0,42.666666666666664,1.3333333333333333,28.0,1.5,3.0
David Mota Veiga Teixeira do Carmo,509,DEF,Nott'm Forest,Spurs,31,2025-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,30.333333333333332,0.6666666666666666,23.0,2.0,3.0
